movie,platform,review_text,date,year,rating
Parasite,letterboxd,a masterclass in every possible way,25 Jan 2020,2020.0,★★★★★
Parasite,letterboxd,..-. ..- -.-. -.-,20 Sep 2019,2019.0,★★★★★
Parasite,letterboxd,sicko mode Howards End,01 Oct 2019,2019.0,★★★★½
Parasite,letterboxd,Finally showed this to my mom and she adores the fuck outta this!!,24 Aug 2023,2023.0,★★★★★
Parasite,letterboxd,"I was so worried I wouldn’t get to see this again in theaters. I gotta say, despite varying outcomes, the net skull durability in this film is astounding.",22 Dec 2019,2019.0,★★★★★
Parasite,letterboxd,im ngl i’m currently typing this in the austin house basement too Lol!,08 May 2023,2023.0,★★★★★
Parasite,letterboxd,once you overcome the one-inch tall barrier of subtitles you will be introduced to so many more amazing films period nothing left to say,22 Jan 2020,2020.0,
Parasite,letterboxd,“You know what kind of plan never fails? No plan. No plan at all. You know why? Because life cannot be planned”,14 Feb 2020,2020.0,★★★★★
Parasite,letterboxd,"The lower-right region of a painting is called the 'schizophrenia zone'.It was an intense rewatch. The film was so expertly crafted that it was almost like a magician explaining his tricks, as I watched the movie play again. A lot of the time, the situations seemed exaggerated to the point of hyperrealism.The slo-mo scene where the water is being poured on the urinator seemed oddly majestic. In the Q&A, Bong Joon Ho called his cinematographer a ""nearly crazy…more",18 Jan 2020,2020.0,★★★½
Parasite,letterboxd,and that's HISTORY,09 Feb 2020,2020.0,★★★★★
Parasite,letterboxd,"Catching the Oscar runner ups with my mom as we head towards the Academy Awards.Still one of the top 3 of last year. The humor is great, the script is brilliant and the direction is incredible (the staging alone is simple yet awe inspiring).Not sure if it would win Best Picture, but Foreign (or International as they call it now) is a lock. And Bong is right, there's a whole universe out there, you only need to read.",12 Jan 2020,2020.0,★★★★½
Parasite,letterboxd,"There are, quite honestly, no words.RESPECT!!!Favorites2019 RankedBest Picture Winners RankedBest Director Winners RankedFavorite ScreenplaysBong Joon-ho RankedNeon Ranked",09 Feb 2020,2020.0,★★★★★
Parasite,letterboxd,"🏆96%2019 list- ClickHERE“Parasite” is a movie unlike any other. Watching it for a second time (finally), but first time in a theater, was exactly what I needed to cement it into my 2019 best of the best. It would have been nice to go back and watch all of the movies in my top 10 (just to be sure), but for some reason, this one has been the most difficult out of the bunch to place. It’s…more",22 Dec 2019,2019.0,★★★★★
Parasite,letterboxd,"The Bong Touch (TM) = Laugh out loud comedy + recoiling in horror at man's indecency to man + awe at the cinematic dance, the inspired choreography between camera, actors and editing.The filmof the yearand probablythefilm of the year. Discussed onFilmspotting #749.",21 Oct 2019,2019.0,★★★★½
Parasite,letterboxd,"This is the film that I made the best decision to watch in theaters when it came out.Bong Joon-ho shows off his talent by mixing dark comedy with genre-bending storytelling. It feels fun before it feels deep about the system, making you laugh while quietly showing how inequality traps everyone. He really showed great cinema transcends language.I always say Song Kang-ho is one of the best fathers I’ve seen on screen. His quiet desperation and sly humor make…more",28 Jan 2026,2026.0,★★★★★
Parasite,letterboxd,"Finally got a chance to catch this in IMAX over the weekend after not having seen it in about three years, and I forgot how greatParasitereally is. I know we live in an age of “eat the rich” films, but whenParasitereleased, and still even now, the film is able to tackle these themes of wealth disparity and social stratification in a uniquely gripping story that blends so many genres at once.Bong Joon-ho has always been…more",08 Feb 2025,2025.0,★★★★★
Parasite,letterboxd,Hits from the Boooong 🪨Hits from the Boooong 🍑Hits from the Boooong ⛺Hits from the Boooong 🔪,15 Jan 2021,2021.0,★★★★★
Parasite,letterboxd,"She's rich, but still nice.Not ""rich, but still nice."" She's nice because she's rich. Hell, if I had all this money. I'd be nice, too!This movie is explosive. Now and forever.",02 Apr 2020,2020.0,★★★★★
Parasite,letterboxd,“All you’ll have to do... is walk up the stairs.”,11 Aug 2019,2019.0,★★★★★
Parasite,letterboxd,"""They say a ghost in the house brings wealth. Actually, the money's been good recently.""Kim Ki-taek (Song Kang-ho) and his family live in a basement flat in Seoul, working low-income jobs and struggling to make ends meet, oftentimes resorting to charm, lies and cheating. When son Ki-woo (Choi Woo-shik) manages to get a job tutoring the daughter of the rich Park family, the Kims scheme to all get jobs with the Parks under assumed names, pretending not to be…more",12 Oct 2024,2024.0,★★★★★
Parasite,letterboxd,"Bong Joon-ho, the master of cinematic metaphor, delivers a film of and for our times withParasite. It is a masterwork, the first film in years that is obviously a future classic after just one watch. It is tense and unexpected, but beyond satisfying in payoff. As a satire,Parasiteis about the interactions of the classes. The comedy is perfectly balanced with a nuance of how class functions in the era of consumerism within service sector countries. Despite its…more",16 Jan 2020,2020.0,★★★★½
Parasite,letterboxd,"A masterwork of first-rate storytelling that presents distinguished filmmaker Bong Joon-ho at the apex of his craft,Parasiteis a tale of two families at extreme ends of class spectrum and the chain of events that are set into motion when their paths collide. Crafted with vigour & told with confidence, the film offers a cleverly layered & defiantly eclectic extravaganza that will have you laughing at one moment & then questioning that laughter the next.By playing with contrasting elements of different…more",04 Sep 2019,2019.0,★★★★½
Parasite,letterboxd,"""The sky is so blue today. And no fine dust in the air. Thanks to all the rain yesterday.""Far and away one of the best screenplays of the 21st century and one that changed the game. There are no wasted moments or frames and everything about this film was done so meticulously. It’s one of those special movies that occupies a large space in your head after viewing, we are so lucky to have a filmmaker like Bong Joon Ho, he’s one of a kind.""I can't stand people who cross the line.""",02 Mar 2025,2025.0,★★★★★
Parasite,letterboxd,"🏆96%2019 list- ClickHEREVideo review - Patreon exclusive until🔜HugeS/O to a friend (onPatreon) for hooking me up with a screener for this film. I wanted to see it so bad when I started to see the buzz but knew there wasnothingI could do; thankfully, he swooped into my DM’s and gave me the chance to witness something that Ihaven’tstopped thinking about since the second it ended. There issomuch to…more",22 Aug 2019,2019.0,★★★★★
Parasite,letterboxd,"""Do you know what kind of plan never fails?""""No plan, no plan at all""This blunt explanation tells you so much about people like the Kims as Ki-taek’s answer in some way helps to cast a light upon his family's impecunious shadow. His “no plan” reasoning could also be seen as a reductive, shallow or even shortsighted way of looking at life. ""No plan"" denotes the idea of leading a life without goals, to be adrift and to live…more",15 Oct 2019,2019.0,★★★★★
Parasite,letterboxd,"Formally this is certainly accomplished. It makes great use of its spaces, particularly the elegantly minimalistic home that the poor family scurry around in. The choreography in these sequences is a dizzying flurry of activity, both lithe and blunt (a body is noiselessly kicked at the top of the stairs but lands with a sickening crunch below). But these images are so rigidly contrived to conform to the film’s message that they don’t ever feel revelatory, they feel hollow.For a…more",22 Oct 2019,2019.0,★★½
Parasite,letterboxd,"Parasiteis, in no uncertain terms, fucking great. It's funny and suspenseful and deeply powerful. It's genuinely creative and unpredictable in a way that we don't often see, and it has an acute understanding of the physical and emotional boundaries of social class. More than anything, it is at its core concerned with human beings, specifically families, and the ways in which they navigate, construct, and even break down those boundaries. Empathy is of the utmost importance in this story.…more",25 Sep 2019,2019.0,★★★★½
Parasite,letterboxd,I am a capitalist in the sense like I wanna be able to own things and a communist in the sense like other people should also be able to own those things.,06 Aug 2025,2025.0,★★★★★
Parasite,letterboxd,"For the first year of my lifetime, the best picture winner was actually the best film of the year. They’ll blow it next year.",11 Feb 2020,2020.0,★★★★★
Parasite,letterboxd,"Parasitetook the cinematic world by storm back in 2019, arguably the centerpiece of the best year in film in recent times. Every review website you can imagine went crazy for this film from IMDb to Letterboxd. It introduced much of the world to Korean New Wave cinema, leading audiences to directors like Bong Joon-ho and Park Chan-wook. It won the Palme d'Or at Cannes and became the first foreign language film to win Best Picture.Rewatching this film, I…more",24 Jan 2025,2025.0,★★★★½
Parasite,letterboxd,"Me when Lee Sun-kyun showed up in the film: looking for a vulgar and sexy man to meet.[Context to those who didn’t get: there was this phishing sex bot who spammed a lot of users with likes on reviews, but it also gave Parasite a five-star rating and wrote a review same as the line above. It’s hilarious and creepy at the same time, but at least the bot has taste. I hope Letterboxd has fixed the issue.]READ MY FULL REVIEW HERE.",24 Nov 2020,2020.0,
Parasite,letterboxd,o problema de cineasta é querer passar mensagem. filme não tem que ter mensagem. faz só o filme,27 Nov 2019,2019.0,★★★★
Parasite,letterboxd,"The last time I watched Parasite was back when it won Best Picture at the Oscars. This time, I was more aware of how meticulously Bong Joon-ho constructed every frame. Having watched countless Parasite explanation videos during the pandemic also helped deepen the experience lol.What impresses me most is how effortlessly the film shifts genres. It starts almost like a comedy, turns into a thriller, and ends as a tragedy, without ever feeling disjointed.The humor never undermines the social commentary, and the suspense never feels empty. Everything is building toward that final, bleak realization that the system itself is the true parasite.",03 Jan 2026,2026.0,★★★★★
Parasite,letterboxd,"yep, just as good as everyone says",12 Apr 2025,2025.0,★★★★½
Parasite,letterboxd,when your circle small but yall crazy!!!!!!!,05 May 2024,2024.0,★★★★★
Parasite,letterboxd,"Ki-taek:""They are rich but still nice.""Chung-sook:""They are nice because they are rich. If I had all this I would be kinder.""The Parks' house was a set completely built from scratch. Of all the awards and nominations, Bong Joon-ho was most happy with the Best Editing and Best Production Design Oscar nominations for the film as he felt the great technicians and masters working in the Korean film industry were getting recognized for the first time. These…more",30 Aug 2023,2023.0,★★★★★
Parasite,letterboxd,"63/100Disclaimer:Snowpiercerimproved significantly for me on second viewing, leaping from roughly the same ""pretty good"" rating to a near-miss for my top 10 list. (It's still #11.) Don't anticipate that happening withParasite, though, mostly because Bong grounds this tale of class warfare more firmly in the real world, even as the tone remains antic verging on absurdist. It makes a difference: Plausibility seems irrelevant in the face of aggressively tiered train compartments and a way-over-the-top Tilda Swinton,…more",31 Jul 2019,2019.0,★★★½
Parasite,letterboxd,"Just watched the B&W version and let’s just say that there’s something more unsettling in this than its colored counterpart. Its impact is still relevant and impactful as ever in monochrome, nonetheless.READ MY FULL REVIEW HERE.",22 Nov 2020,2020.0,
Parasite,letterboxd,"racing hearts soaked in grass stains and peach fuzz; parasite moulds pulses to blood stains to sticky, burning hot sauce sachets. sunlight sweats across floorboards and oozes to black and back. expect to laugh, then gasp, then feel your veins ignite. a film that felt my soul beat in my chest, reached inside, twisted my mind to pools of reddish honey, and stole a part of me for itself.",08 Sep 2019,2019.0,★★★★★
Parasite,letterboxd,Ok what the actual fuck I'm stressed out,19 Oct 2024,2024.0,★★★★
Parasite,letterboxd,"The perfect representation of “They had us in the first half, not gonna lie”.",04 Oct 2020,2020.0,★★★★★
Parasite,letterboxd,"Grade:MASTERPIECE (5 out of 5)I am in awe of what Bong Joon-ho has accomplished withParasite. After two subpar films (that’s right, I didn’t really enjoySnowpiercernorOkja), I feared Bong had lost his mojo, especially after three fantastic South Korean films.Parasiteremoves all doubt and makes me ashamed I doubted Bong for a moment. The praise and the hype might seem like hyperbole, but I assure you they are not.Parasiteis not only one…more",02 Nov 2019,2019.0,★★★★★
Parasite,letterboxd,extraemily and squeex collabing in the mizkif house,08 May 2023,2023.0,★★★★★
Parasite,letterboxd,if the lack of movies released this year means that parasite gets nominated again at the oscars next year then so be it,07 May 2020,2020.0,★★★★★
Parasite,letterboxd,"Everybody please stand for the national anthem*hand on heart*Jessica, only child, Illinois, Chicago, Classmate Kim Jin-mo, he’s your cousin.",27 Oct 2019,2019.0,★★★★½
Parasite,letterboxd,omg i forgot how truly perfect brilliant flawless this film is,12 Feb 2026,2026.0,★★★★★
Parasite,letterboxd,My socks have been blown off.My mind can’t handle this. I can’t wait to watch it again. Everything about this film is just mad.Definitely worth watching on the big screen!,04 Feb 2020,2020.0,★★★★½
Parasite,letterboxd,"trying to live one more day in spite of everything. the losses that capitalism leaves us with are unfathomable, often to the extent that we lose hope. we are broken down, numbed to the horrors of systematic state oppression and class divide. even now, after all the trauma that these people go through, there is still that desperation for the aesthetic of richness, the false images of a life positioned above suffering. a deeply heartbreaking movie. excited to cover this in full next month for a publication I’ve never worked for before.",20 Sep 2019,2019.0,★★★★★
Parasite,letterboxd,“you’ll just need to go up the stairs.” ּ ֶָ֢.certainly the greatest criticism of existing capitalism. absolute cinema.,18 Jun 2025,2025.0,★★★★★
Parasite,letterboxd,Dün yediğin hurmalar bugün götünü tırmalar,09 Mar 2025,2025.0,★★★★½
Parasite,letterboxd,PARASITE is a great as everyone is saying but I would have preferred a little more Bunuel and a little less Tarantino.,20 Oct 2019,2019.0,
Parasite,letterboxd,all i’m saying is if this doesn’t win best picture on sunday i’m sure theres a rich academy member whose child needs tutoring and i am for hire,06 Feb 2020,2020.0,★★★★★
Parasite,letterboxd,"wow... what a movie. gorgeously shot, amazing score, incredible script, acting, & direction. Bong Joon-ho is clearly in complete/masterful control of his craft.the more i think about how earnestly & uniquely Joon-ho explored the wealth gap, the more im in awe. i keep thinking about a specific moment where the main characters have a fleeting taste of a life they yearn & have infiltrated. its no coincidence the entire movie pivots on this scene. the wealth gap is less like the wealthy family’s living room glass wall & more like the infinitely steep, concrete covered, gutter filled hill that seperates the two homes.",29 Oct 2019,2019.0,★★★★★
Parasite,letterboxd,My dad said he still prefers The Irishman so I too am now looking for a new family,15 Feb 2020,2020.0,★★★★★
Parasite,letterboxd,"This is one of the best crafted movies of all time. I urge everyone to watch it at least a 2nd time. The amount of foreshadowing, symbolism and references throughout the film is mindblowing. The peach fuzz/hot sauce bloody napkin scene is seriously the most incredible things I’ve ever watched... ahhh i love movies!!!",21 Apr 2021,2021.0,★★★★★
Parasite,letterboxd,That movie was the reason why I passed my school test in biology,17 Jun 2024,2024.0,★★★★★
Parasite,letterboxd,"For a film full of cheats, frauds and sociopaths, each family unit loves each other truly and deeply. Just nobody outside.",04 Mar 2023,2023.0,★★★★★
Parasite,letterboxd,what’s better than watchingparasite? watchingparasitewhile lucas hedges sits on the edge of his seat two rows in front of you while gently playing with his hands the entire time.,11 Sep 2019,2019.0,★★★★★
Parasite,letterboxd,A FUCKING MASTERPIECE,04 Mar 2024,2024.0,★★★★★
Parasite,letterboxd,Ok but that ram-dom sounds fucking great and I need to eat it now,19 Dec 2020,2020.0,★★★★
Parasite,letterboxd,"'You know what kind of plan never fails? No plan. No plan at all. You wanna know why? Because life cannot be planned.'I was way too scared to watch this as I feared I may be grilled by everyone here if I didn't like it, but I'm happy I did. This is genuinely a masterpiece, one of the best movies ever made.It's Bong Joon Ho's masterpiece, his magnum opus. And its not just his magnum opus, but a…more",17 Oct 2025,2025.0,★★★★★
Parasite,letterboxd,"(Black and White Version)It was awesome to experience this landmark Academy Awards Best Picture Winner once again on Criterion.""What are you, a family of charlatans?""I would not say watching Parasite in black and white adds all that much to the film. But it was interesting to learn that Bong Joon Ho wanted to shoot the film so it would hold up without color, as a tribute to some of the great Directors of world cinema that made…more",05 Nov 2020,2020.0,★★★★★
Parasite,letterboxd,"DiscussedHEREBong's use of landscape, architecture, and space is simply arresting. My favorite Palme D'or winner sinceBlue is the Warmest Color.Feels like an instant classic that stands all on it's own. Destined to age well, and be loved by many. Likely the first sure thing to win an Oscar I've come across. I can't think of another foreign film on my radar that's likely to come close. We should probably include him more often when we talk about the best directors of this era, ie. Fincher, Nolan, Anderson(both), del Toro, etc. Can't wait to rewatch.",12 Aug 2019,2019.0,★★★★★
Parasite,letterboxd,Wow I’ve seen every best picture winner :),20 May 2021,2021.0,★★★★★
Parasite,letterboxd,"This doesn’t even need a review, It’sParasite.",31 May 2024,2024.0,★★★★★
Parasite,letterboxd,"They did it, baby!!! INFILTRATION COMPLETED - They got the golden rocks!!!!!!!!!",10 Feb 2020,2020.0,★★★★★
Parasite,letterboxd,a masterpeach literally a masterpeach,20 Jan 2020,2020.0,★★★★★
Parasite,letterboxd,"I’ll put my bottom line up front.Parasiteis visually stunning. It’s frequently quite funny, in a black humor way if not a gut-busting laughter way. And it’s certainly thought-provoking. All of those are great things to say about any movie.(Now I’m going to blather on for a while about my struggles with the movie’s message. Read at your own risk.)I’ve never really been able to come up with a wholly satisfying reading of what the movie is…more",08 Feb 2025,2025.0,★★★½
Parasite,letterboxd,someone is going to need another trauma recovery cake…,13 Oct 2023,2023.0,★★★★★
Parasite,letterboxd,MOVIE👏OF👏THE👏DECADE👏,01 May 2025,2025.0,★★★★★
Parasite,letterboxd,wish choi woo-shik would hold me like he holds that rock 😔,22 Feb 2020,2020.0,★★★★★
Parasite,letterboxd,what a fucking masterpiece,06 Mar 2025,2025.0,★★★★★
Parasite,letterboxd,"What. A. Masterpiece.Not only one of the best films ever made, but one of the best films to watch with friends who have no idea what the f*ck they’re getting into... watched it with a few cast and crew members on a project I was on who just knew it was a “crazy” film... by the end, one of them just sat there, mouth open in complete shock, and scarred for life.",07 Jul 2021,2021.0,★★★★★
Parasite,letterboxd,This hits different when you're going full self-isolation mode...,17 Mar 2020,2020.0,★★★★★
Parasite,letterboxd,"brilliant, captivating, creative, incredible. this film was a complete masterpiece and I am so happy I was able to see it unfold on the big screen. bong joon-ho creates a world so mesmerizing, you just have to witness it yourself. going in completely blind with no expectations looming over my shoulder was such a good idea and I am just so lost in awe for this wonderful creation. best film of the year, mark my words!!!",08 Nov 2019,2019.0,★★★★★
Parasite,letterboxd,Parasite does everything right.A masterpiece in every sense of the word.,18 May 2023,2023.0,★★★★★
Parasite,letterboxd,listen i know i'm very late to the party so please don't make fun of me but HOLY SHIT THIS IS GOOD,06 Aug 2022,2022.0,★★★★★
Parasite,letterboxd,"↓ English version below ↓Inszenatorische Perfektion, spielerische Raffinesse, sozialkritische und politische Charakterstudie sowie emotionaler Leitfaden werden in Parasite so leichtfüßig durchchoreografiert, dass man die Transformation von Gefühlslagen nur im Unterbewusstsein wahrnimmt. Bilder zum verlieben, ein Score zum Dahinschmelzen, ein gottgleiches Pacing. Parasite ist ein Film für die Ewigkeit.--------------------------------Staged perfection, playful refinement, sociocritical and political character studies as well as emotional guidelines are choreographed so light-footedly in Parasite that one only perceives the transformation of emotional states subconsciously. Images to fall in love with, a score to melt with, a godlike pacing. Parasite is a film for eternity.",12 Oct 2019,2019.0,★★★★★
Parasite,letterboxd,"“Rich people are naive. No resentments. No creases on them.”I can’t believe I waited this long to watch Parasite! The 4K Blu-ray looked and sounded incredible!! Overall, I absolutely lovedParasiteI’m going to rewatch and review it at more length in the future but all I can say is wow!",26 Mar 2023,2023.0,★★★★½
Parasite,letterboxd,"I really enjoyed this movie. It has basically everything going for it-- violence, sex, knives, rocks, rich people, and more. My only point of contention lies in the lack of a strong, marketable comedic relief mascot. For example, why weren't the minions in this movie? Minions are funny. Banana hahahahaha.",2 Jan 2021,2021.0,½
Parasite,letterboxd,"Bong Joon-Ho's newest film isn't messing,Where it's going will keep you guessing.The family infiltrates,And tests their fates,With methods cunning and distressing.",10 Nov 2019,2019.0,★★★★½
Parasite,letterboxd,"i LOVEEE this movie, this is one of the best movies that has an amazing plot twist AND cinematography. my dad figured out the plot twist before i did when i watched it for the first time 😭😭 but thankfully he still enjoyed it! my mom and i have seen this before but my brother and dad havent so i wanted to put them on 😇",23 Aug 2025,2025.0,★★★★★
Parasite,letterboxd,"You know what kind of plan never fails? No plan. No plan at all. You know why? Because life cannot be planned.Bong Joon-Ho can really do no wrong. I can’t describe how good this was without spoiling it. But just know - totally worth your time. Don’t let the subtitles scare you away. This is an Oscar-caliber film. See It.Added to:Bong Joon-Ho Ranked,2019 Ranked,Best of the Decade",28 Oct 2019,2019.0,★★★★★
Parasite,letterboxd,"Leave your expectations at the door and believe the hype. After taking home top honors at both Cannes and Sydney Film Festival, my anticipation and expectations for Parasite were at an all time high, to the point that I was worried I had set myself up for disappointment.My session ended just over an hour ago and my heart is still racing.Without giving away too much, Parasite is unlike anything I have ever seen before. Tonally, it is perfect.…more",27 Jun 2019,2019.0,★★★★★
Parasite,letterboxd,Going to start recommending this to people who haven’t seen it yet by saying“it’s fun for the whole family”and then I wait for them to sue me,09 Feb 2021,2021.0,★★★★★
Parasite,letterboxd,"Parasite. The behemoth. The film I’ve put off watching since I’ve had a Letterboxd account as I was afraid all of the hype and prestige surrounding this film would hamper my viewing experience. How could a film possibly live up to all of these expectations?To be 100% honest with you, I was mostly right.Parasiteis a flawless film. Performances, social commentary, gorgeous cinematography, writing, direction, etc… All flawless. This is truly a masterpiece in film, but it’s not…more",14 Jan 2023,2023.0,★★★★
Parasite,letterboxd,"I’m absolutely blown away.From the narrative to the cinematography,Parasitetakes you on an absolute rollercoaster. Everything about it is just incredible.I don’t know what I can say about it that hasn’t already been said apart from that it is truly amazing...",03 Feb 2020,2020.0,★★★★★
Parasite,letterboxd,NYC apartment listings be like “Gorgeous cozy dank fixer upper studio apartment in a basement. No kitchen but the people above have a fridge if you’re feeling risky. Will have to share the space with a creepy smelly squatter. Think of him as a roommate for company! This is a rare find and will sell FAST! $5K a month. No utilities included”,23 Aug 2023,2023.0,★★★★½
Parasite,letterboxd,"My Top 3 New Watches of 20253: Parasite (2019)Honorable Mention: Her (2013)Honorable Mention: Silver Linings Playbook (2012)Considering this is one of the most popular films on Letterboxd, I’m not surprised I loved this so much. In fact, my entire top 3 new watches this year are highly loved films that I’ve only just now seen. Hands down the best part about this film is the shift in tone and genre in the third act. The first…more",29 Dec 2025,2025.0,★★★★★
Parasite,letterboxd,"Joyita🌟Recomendada🏆Es cine🎬Parasite es de esas películas que uno termina y siente que vio algo redondo. Lo que más me gusta es cómo empieza con ese tono de comedia negra y humor muy fino mientras la familia Kim se va metiendo, poco a poco, en la casa de los Park. Todo es divertido, ingenioso, hasta absurdo y de repente la película gira y se vuelve otra cosa mucho más oscura,…more",28 Jan 2026,2026.0,★★★★★
Parasite,letterboxd,i have no idea how it took me so long to rewatch this and realize that this is a perfect movie,10 Jun 2024,2024.0,★★★★★
Parasite,letterboxd,2019 rankedstill an absolute masterpiece!!!!! no film deserved best picture more,10 Feb 2020,2020.0,★★★★★
Parasite,letterboxd,"i’m not sure what to say other than that i was so entranced i held in pee for two hours after chugging a large coke, so suffice to say this was a masterpiece",16 Jan 2025,2025.0,★★★★★
Parasite,letterboxd,"Movies I can't enjoy as an indigenous person list.The inclusion on my list for this one is tricky. But the fact that it's tricky is exactly why it's included on this list. I couldn't fully enjoy it because of the appropriation of indigenous culture depicted in the film. Were the characters white, it would be an easy inclusion. But Korea didn't have anything to do with the colonization and genocide of indigenous peoples in the Americas. For that reason,…more",24 Sep 2019,2019.0,★★★½
Parasite,letterboxd,"""Kip, I reckon... you know a lot about... cyberspace? You ever come across anything... like time travel?""""Easy. I've already looked into it for myself.""""Right on. Right on. If I could go back in time........I'd return to the day I sawParasitefor the first time in theaters.""",25 May 2020,2020.0,★★★★★
Parasite,letterboxd,🦠🦠🦠 FOUR TIME ACADEMY AWARD WINNING FILM PARASITE!!!!!!!!!!I’m so so so incredibly happy for the Parasite team. CINEMA WON TONIGHT 🦠🦠🦠,09 Feb 2020,2020.0,★★★★★
Parasite,letterboxd,I still need to watch Lighthouse but currently this is my new favorite movie of the year. 2/3 of the movie I’m curious towards why this movie is considered a masterpiece or has a 4.5 rating on letterbox. It’s a good movie through and through but not until we get to the last third does it become close to a masterpiece. That’s when everything comes together.Edit: after a rewatch I now full heartedly believe this film is perfect,01 Nov 2019,2019.0,★★★★★
Parasite,letterboxd,See it.,31 Oct 2019,2019.0,★★★★★
Parasite,letterboxd,"i've pushed this off long enough.bong joon-hois truly a master of his craft. he can direct at such a high level. i haven't been this impressed since my last time watchingkurosawa'sHIGH AND LOW. it all feels so effortless, yet it's impeccable. this guy knows how to frame a fucking scene! it's the little stuff like that, that'll elevate your film from good to great. i went into this completely blind, so it's safe to say, that my assumptions of…more",02 Nov 2024,2024.0,★★★★★
Parasite,letterboxd,"I've seen this film a dozen times, and I don't even understand Korean but I'm at a point where I can figure out what's going on without subtitles.I remember this was a hidden gem when it first released... I had absolutely no clue what I was walking into.The story is a masterful-written piece of art... don't even get me started on the cinematography.Parasitehas some of the most beautiful composed shots I've ever seen.I'll never get sick of this film.You know what kind of plan never fails? No plan. No plan at all. You know why? Because life cannot be planned.",10 Jul 2024,2024.0,★★★★★
Parasite,letterboxd,Crazy Poor Koreans(2019)Dir - Bong Joon-HoStarring - Jessica From IllinoisThe Plot - It's MetaphoricalThe Writing - BrilliantAttention To Detail - *Pulls Out Microscope*Editing - *Chefs Kiss*Cinematography -놀랍도록 뛰어난Summary - Eat The Rich!In Conclusion - MasterpieceAwards - All Of Them!,09 Nov 2020,2020.0,★★★★★
Parasite,letterboxd,"Words fail to measure accurately and deeply enough the full mastery of narrative structured storytelling to film that is the seminal, genre defying, soulful and universal, best film of the last decade, best film of the 2010s period, one of the films ever made, magnum opus of the tallest order, Parasite. It doesn’t get better than this movie. I saw this film four times in theaters at the time of its release in 2019 and immediately was besotted by it…more",08 May 2024,2024.0,★★★★★
Parasite,letterboxd,this movie is probably better than your favorite movie.,14 Sep 2019,2019.0,★★★★★
Parasite,letterboxd,CANNES 2019Gisaengchung(Parasite) is directorBong Joon Ho’sfirst fully Korean feature sinceMotherin 2009 and stands as the first Korean film to win the grand prize at Cannes for the Palme d’Or in the history of the competition. InParasiteBongcontinues his trend of cinematic masterpieces and is yet to disappoint. His latest takes him down a gritty rabbit hole of greed and morally ambiguous quota. The shocks are electric and the comedy is palpable. The climax nothing short of mesmerising with a firm intoxciating punch.100FULL REVIEW AT FILM ERA,02 Jun 2019,2019.0,★★★★★
Parasite,letterboxd,happy new year!! (i have 14 minutes until midnight still but semantics). parasite winning best picture was surely the peak of 2020 so it only feels appropriate to close out the year with it as well,31 Dec 2020,2020.0,★★★★★
Parasite,letterboxd,"É raro encontrar algo tão inteligente e acessível, capaz de entreter enquanto provoca reflexão. E Parasita entrega isso com uma segurança absurda.A cada nova revisita, surgem camadas diferentes, elementos que passam despercebidos e escolhas que só reforçam o quanto tudo foi pensado com precisão.Humor e desconforto coexistem enquanto a crítica social se revela aos poucos, sempre ligada aos espaços e às relações entre os personagens.Isso se deve, em grande parte, ao olhar cuidadoso de Bong Joon-ho, sustentado…more",09 Jan 2026,2026.0,★★★★★
Parasite,letterboxd,This probably wasn't the best movie to watch on a long car ride where I was already self conscious about how I smell.,19 Oct 2024,2024.0,★★★★½
Parasite,letterboxd,"Such an excellent exploration of the darker parts of capitalism and the things people will do for paper, it's slightly ironic that I watched this on a plane but that's besides the point.",24 Sep 2024,2024.0,★★★★★
Parasite,letterboxd,This movie is the sole reason why I love movies in the first place.,20 Jan 2025,2025.0,★★★★★
Parasite,letterboxd,rip lee sun kyun 🕊️,26 Dec 2023,2023.0,★★★★★
Parasite,letterboxd,"Watched it again after 5 years, forgot mostly everything, and felt fresh in most scenes. Still can’t get over the fact of how perfect it is, mostly driven by narration and featuring one of the best screenplays ever. The psychological core of this film is too powerful. Bong Joon-ho himself might never surpass the legacy of Parasite. This was insane. One of the finest dramas of all time.The name of the film itself is the biggest reveal of the plot twist.",31 Jan 2026,2026.0,★★★★★
Parasite,letterboxd,uncut gems,12 Feb 2020,2020.0,★★★★½
Parasite,letterboxd,Tight.,27 Nov 2019,2019.0,★★★★
Parasite,letterboxd,"“You know what kind of plan never fails? No plan. No plan at all.”With this month being mainly about watching suggestions and Oscar nominated films for this year, I wanted to watch a previousBest Picturewinnerand I thought, I need to giveParasitea rewatch.This film is amazing, directed byBong Joon Ho,but this also made me realize something and now that I think about, I wanna do a littlemarathon watchof some of…more",05 Feb 2025,2025.0,★★★★★
Parasite,letterboxd,"bong joon-ho making me speechless even after my second viewing !!!! how does he do it? that’s a secret he’ll never tell xoxo jessica from illinois, chicago.",15 Feb 2020,2020.0,★★★★★
Parasite,letterboxd,"tiff #14“they say a ghost in the house brings wealth.”there isn’t much about this that hasn’t already been said. bong joon-ho has created a masterpiece here and portrays class struggles in a way that feels scathing and fresh. it’ll win best foreign language film at the oscars undoubtedly and likely even get a best picture nom and a screenplay nom (major for south korea!).  not only does it look fantastic, i think it’s some of the best writing i’ve seen all year. no matter what this family does, you’re rooting for them hard the whole time. bong has never been better.",13 Sep 2019,2019.0,★★★★★
Parasite,letterboxd,take me back to the parasite oscars hype because when i tell you that era was the closest we've ever been to world peace…,21 Jul 2022,2022.0,★★★★★
