movie,platform,review_text,date,year,rating,clean_text
Schindlers List,letterboxd,I can't watch it again. Its one of most impactfull and precious work of Spielberg. The movie stands in class of his own.It broke my heart after learning its based on true events. The cinematography conveys those feelings and events in most possible way. The story is profoundly touching and will give scare right deep in heart. Its really must watch Spielberg movie and the fact that he made this and jurassic park both in same year is unreal…more,17 Apr 2025,2025,★★★★½,i cant watch it again its one of most impactfull and precious work of spielberg the movie stands in class of his ownit broke my heart after learning its based on true events the cinematography conveys those feelings and events in most possible way the story is profoundly touching and will give scare right deep in heart its really must watch spielberg movie and the fact that he made this and jurassic park both in same year is unrealmore
Schindlers List,letterboxd,"A very powerful watch, and an extremely important watch. Truly a heartbreaking story, that really shows that one human being can really make a difference in such a cruel world. World war 2 was really such a saddening time to be alive, and I do believe that movies like these (while it wasn’t great) are needed to be watched, and remembered. For both the good and the bad.They’re were some elements I did like about this film, especially the…more",05 Apr 2024,2024,★★★,a very powerful watch and an extremely important watch truly a heartbreaking story that really shows that one human being can really make a difference in such a cruel world world war 2 was really such a saddening time to be alive and i do believe that movies like these while it wasnt great are needed to be watched and remembered for both the good and the badtheyre were some elements i did like about this film especially themore
Schindlers List,letterboxd,"Since first watchingSchindler’s List, I’ve absorbed many of the criticisms about the film and despite that and having seenThe Zone of Interesta day ago and having a coincidental rewatch of this for my Best Picture series, I still find this to be a masterpiece. It’s a technical achievement on every level and has some incredibly powerful performances. And it’s said all the time, Spielberg releasing this andJurassic Parkin the same year, his two best films, is remarkable at every level even with the assistance he received on post-production.",19 Jan 2024,2024,★★★★★,since first watchingschindlers list ive absorbed many of the criticisms about the film and despite that and having seenthe zone of interesta day ago and having a coincidental rewatch of this for my best picture series i still find this to be a masterpiece its a technical achievement on every level and has some incredibly powerful performances and its said all the time spielberg releasing this andjurassic parkin the same year his two best films is remarkable at every level even with the assistance he received on postproduction
Schindlers List,letterboxd,"This list…is an absolute good. The list is life.Never has a film been able to replicate Schindler’s List’s ability to commemorate with complete sincerity. On the surface level, maybe it’s unjust to create a film with any level hope for the worst tragedy in human history, but when you dive deep into this one…it’s one of finest films ever created and the sincerity and hope is earned.Bottom line, this film is one of the greatest art pieces about…more",18 Feb 2026,2026,★★★★★,this listis an absolute good the list is lifenever has a film been able to replicate schindlers lists ability to commemorate with complete sincerity on the surface level maybe its unjust to create a film with any level hope for the worst tragedy in human history but when you dive deep into this oneits one of finest films ever created and the sincerity and hope is earnedbottom line this film is one of the greatest art pieces aboutmore
Schindlers List,letterboxd,"“Kim bir hayat kurtarırsa, bütün bir alemi kurtarmış sayılır.”VAY AMK!!!! İNANILMAZ ETKİLEYİCİ BİR YAPIMDI 🤯Oskar Schindler zamanla vicdanı ve insanlığı ağır basması o duyguyu bize hissetirmelerii o kadar çarpıcıydı ki, bu dönüşümün insan doğasının karmaşıklığını çok iyi yansıttığını düşünüyorum. Filmdeki o atmosfer mükemmel aktarılmış.Sonudaa bi o kadar güzeldi, tüm emeği geçenlere teşekkürler 🙌🏻🫡",15 Jun 2025,2025,★★★★★,kim bir hayat kurtarırsa bütün bir alemi kurtarmış sayılırvay amk i̇nanilmaz etki̇leyi̇ci̇ bi̇r yapimdi oskar schindler zamanla vicdanı ve insanlığı ağır basması o duyguyu bize hissetirmelerii o kadar çarpıcıydı ki bu dönüşümün insan doğasının karmaşıklığını çok iyi yansıttığını düşünüyorum filmdeki o atmosfer mükemmel aktarılmışsonudaa bi o kadar güzeldi tüm emeği geçenlere teşekkürler
Schindlers List,letterboxd,"Schindler’s Listis obviously a classic, probably Spielberg’s best. And I get some of the criticisms - Haneke’s in particular - about how the film leans into sentimentality and familiar Hollywood structure, when the Holocaust should be approached with more objectivity and restraint. The power of what happened is enough. And there’s that scene where Schindler’s hiring a secretary, and it legit feels like a skit from a comedy. It’s jarring and too silly.But even with those flaws, Spielberg’s…more",30 Apr 2025,2025,★★★★★,schindlers listis obviously a classic probably spielbergs best and i get some of the criticisms hanekes in particular about how the film leans into sentimentality and familiar hollywood structure when the holocaust should be approached with more objectivity and restraint the power of what happened is enough and theres that scene where schindlers hiring a secretary and it legit feels like a skit from a comedy its jarring and too sillybut even with those flaws spielbergsmore
Schindlers List,letterboxd,"""i... i could have gotten... one more person... and i didn't""this movie had me in tears, it was so well made and very educational",17 Jul 2024,2024,★★★★★,i i could have gotten one more person and i didntthis movie had me in tears it was so well made and very educational
Schindlers List,letterboxd,"I’m easily moved. If Itzhak Perlman plays the world’s saddest song on the world’s syrupiest violin, I will cry. Still, as I peered through my dewy eyes at actors-playing-Schindlerjudensupportively swaddling Neeson-playing-Schindler following his melodramatic outpouring of missed chances, I couldn’t help but feel a certain irritation, even a kind of disgust. After all, doesn’t the framing of this scene, the narrative and emotional climax of the entire movie, functionally make the Holocaust about one (non-Jewish) man’s feelings? Moreover, perhaps more…more",25 Feb 2024,2024,,im easily moved if itzhak perlman plays the worlds saddest song on the worlds syrupiest violin i will cry still as i peered through my dewy eyes at actorsplayingschindlerjudensupportively swaddling neesonplayingschindler following his melodramatic outpouring of missed chances i couldnt help but feel a certain irritation even a kind of disgust after all doesnt the framing of this scene the narrative and emotional climax of the entire movie functionally make the holocaust about one nonjewish mans feelings moreover perhaps moremore
Schindlers List,letterboxd,"Steven Spielberg’s most important film and certainly one of his very best. Yes, it may have an extensive runtime, but the honorary dedication and mémoire to those that this story affected deserved it. Quite simply, if you can’t endure a film of this length, you would have never stood a chance living in these circumstances.Ralph Fiennes’ best ever on screen performance alongside Liam Neeson, both showcasing a masterclass in acting talent captured in perfect black and white cinematography.Schindler…more",18 Jan 2024,2024,★★★★★,steven spielbergs most important film and certainly one of his very best yes it may have an extensive runtime but the honorary dedication and mémoire to those that this story affected deserved it quite simply if you cant endure a film of this length you would have never stood a chance living in these circumstancesralph fiennes best ever on screen performance alongside liam neeson both showcasing a masterclass in acting talent captured in perfect black and white cinematographyschindlermore
Schindlers List,letterboxd,GOD IT IS A GOOD PICTURE.,20 Jun 2020,2020,★★★★★,god it is a good picture
Schindlers List,letterboxd,"a historical film that is three hours long with a black and white filter, but it still didn't bore methis lets me realize once again how holocaust is really dire. all the metaphors & symbolisms are worth to notice, especially that girl in her red coat. liam neeson & ralph fiennes were all over compleat under stephen spielberg's direction. that ending wrecked me.",06 May 2020,2020,★★★★★,a historical film that is three hours long with a black and white filter but it still didnt bore methis lets me realize once again how holocaust is really dire all the metaphors symbolisms are worth to notice especially that girl in her red coat liam neeson ralph fiennes were all over compleat under stephen spielbergs direction that ending wrecked me
Schindlers List,letterboxd,"We learn history, so we don’t repeat it.Why in the hell are we still repeating it?!“You want these people?”“These people. My people. I want my people”“Who are you? Moses?”1990s rankedOscar winning films: Best Picture rankedSteven Spielberg ranked",15 Feb 2026,2026,★★★★,we learn history so we dont repeat itwhy in the hell are we still repeating ityou want these peoplethese people my people i want my peoplewho are you moses1990s rankedoscar winning films best picture rankedsteven spielberg ranked
Schindlers List,letterboxd,"I show this movie to my Global History classes each year, so I watch this movie three times a day every day for a week.This year it seemed more important than ever to show this story, with Elon doing Nazi salutes and Kanye West selling swastika t-shirts, and all the other nonsense in the world.I am happy to report however that students were locked in and the story hits just as hard for kids in 2025.",19 Feb 2025,2025,★★★★★,i show this movie to my global history classes each year so i watch this movie three times a day every day for a weekthis year it seemed more important than ever to show this story with elon doing nazi salutes and kanye west selling swastika tshirts and all the other nonsense in the worldi am happy to report however that students were locked in and the story hits just as hard for kids in 2025
Schindlers List,letterboxd,"«I could have got more out. If I’d made more money.. I threw away so much money..»I just love Oskar’s character development sm, the way he changes from a selfish and careless person who thinks too much about money and women to a man whose story so fucking deserves to be told in this movie, and becomes one of the most beautiful and heartbreaking i’ve ever seen",13 May 2024,2024,★★★★★,i could have got more out if id made more money i threw away so much moneyi just love oskars character development sm the way he changes from a selfish and careless person who thinks too much about money and women to a man whose story so fucking deserves to be told in this movie and becomes one of the most beautiful and heartbreaking ive ever seen
Schindlers List,letterboxd,"Pouring a drink. Choosing a suit to wear. Attaching a Nazi Party Pin. A man is seen walking into a nightclub without his face being shown. He bribed the waiter to get himself a good table. The camera then panned around him. revealing his face. He is Oskar Schindler. The man who saved 1,200 jews during World War II. Played by then 41-year-old Liam Neeson, as charming as ever.When I first saw this film I was 14 years old,…more",24 Jul 2014,2014,★★★★★,pouring a drink choosing a suit to wear attaching a nazi party pin a man is seen walking into a nightclub without his face being shown he bribed the waiter to get himself a good table the camera then panned around him revealing his face he is oskar schindler the man who saved 1200 jews during world war ii played by then 41yearold liam neeson as charming as everwhen i first saw this film i was 14 years oldmore
Schindlers List,letterboxd,"«Как мне жалко малолетних долбоёбов в парках, скверикахЧто разделяют на правых и левыхКартавя свои лозунги в поддержку народностиИли крича о толерантности, помни, уродЧто мать еврейка не причина для расовой гордостиХаре залупу пинать, пиздуй на завод»Ежемесячные (Слава КПСС & Fallen MC) – Тебе не стыдно, 2013Люди, оставайтесь людьми, чего бы это не стоило!Телеграмм канал –https://t.me/prostoterpel",06 Nov 2025,2025,★★★★,как мне жалко малолетних долбоёбов в парках скверикахчто разделяют на правых и левыхкартавя свои лозунги в поддержку народностиили крича о толерантности помни уродчто мать еврейка не причина для расовой гордостихаре залупу пинать пиздуй на заводежемесячные слава кпсс fallen mc тебе не стыдно 2013люди оставайтесь людьми чего бы это не стоилотелеграмм канал
Schindlers List,letterboxd,WAITSpielberg directed this AND Jurassic Park IN THE SAME YEAR 😵😵😵😵😵 ARE YOU FUCKING JOKING?!! 😵😵😵😵😵😵😵😵I don’t even know what to say to express how much this rocked me to my core. I sobbed so much my shirt was wet.,12 Mar 2025,2025,★★★★½,waitspielberg directed this and jurassic park in the same year are you fucking joking i dont even know what to say to express how much this rocked me to my core i sobbed so much my shirt was wet
Schindlers List,letterboxd,"""this pin. two people. this is gold. two more people. he would have given me two for it, at least one. one more person. a person, stern. for this.i could have gotten one more person... and i didn't.""it was so heartbreaking :(",07 Jul 2025,2025,★★★★★,this pin two people this is gold two more people he would have given me two for it at least one one more person a person stern for thisi could have gotten one more person and i didntit was so heartbreaking
Schindlers List,letterboxd,"The Academy Awards, also known as The Oskarslol I am ashamed this is my first time seeing this. An actual masterpiece in every sense of the word.",08 Jan 2021,2021,★★★★★,the academy awards also known as the oskarslol i am ashamed this is my first time seeing this an actual masterpiece in every sense of the word
Schindlers List,letterboxd,"This was a lot better than i remembered when i saw it when i was younger. Liam Neeson and Ralph Fiennes were excellent in this! Liam Neeson was just that one chill nazi and Ralph Fiennes was that one nazi on demon mode, Fiennes really should have won an oscar for his performance in this! I didn’t remember there being that much violence in this too, the violence kept this movie interesting, cause there were quite a few boring scenes! This movie is still great but would’ve been 10x better if it was just in color! Definitely not Spielbergs best! 🍿🍿🍿🍿🍿🪖🔫🚿🪒👨🏻‍🦲🇩🇪✡️🦷💍🪨🪦💵🔥🚂💦🃏",19 Feb 2026,2026,★★★★★,this was a lot better than i remembered when i saw it when i was younger liam neeson and ralph fiennes were excellent in this liam neeson was just that one chill nazi and ralph fiennes was that one nazi on demon mode fiennes really should have won an oscar for his performance in this i didnt remember there being that much violence in this too the violence kept this movie interesting cause there were quite a few boring scenes this movie is still great but wouldve been 10x better if it was just in color definitely not spielbergs best
Schindlers List,letterboxd,"Liam Neeson is the greatest badass this generation has to offer. He's played so many badass characters over the years. He was Rob Roy. He was Darkman. He was Bryan Mills. He was the voice of a big ass lion. Plus, how many actors can say they trained Obi-Wan Kenobi AND Batman? In this film, he plays the most badass character he's ever played: Oskar Schindler. Not only because he's a real person, but what's more badass than a German…more",21 Jul 2012,2012,★★★★★,liam neeson is the greatest badass this generation has to offer hes played so many badass characters over the years he was rob roy he was darkman he was bryan mills he was the voice of a big ass lion plus how many actors can say they trained obiwan kenobi and batman in this film he plays the most badass character hes ever played oskar schindler not only because hes a real person but whats more badass than a germanmore
Schindlers List,letterboxd,"Best film ever.I wish I've watched this sooner.I love this so much.Greatest film ever.I couldn't believe Steven Spielberg is THE director.(Sorry, I watched movies by just click on play and don't see anywhere)I love this so much.Humanity is everything.where's the humanity we been looking for? we really need it for our brothers and sisters in gaza and jerusalem. I miss humanity, where is it? where is it?I know every day the…more",14 Feb 2026,2026,★★★★★,best film everi wish ive watched this sooneri love this so muchgreatest film everi couldnt believe steven spielberg is the directorsorry i watched movies by just click on play and dont see anywherei love this so muchhumanity is everythingwheres the humanity we been looking for we really need it for our brothers and sisters in gaza and jerusalem i miss humanity where is it where is iti know every day themore
Schindlers List,letterboxd,"""Whoever saves one life, saves the world entire.""",20 Aug 2025,2025,★★★★★,whoever saves one life saves the world entire
Schindlers List,letterboxd,"Remembrance Day Watch“I didn’t do enough.” “You did so much…”Watching this film on a day to remember was so important to me, it’s been one that i’ve wanted to see for a long time now, and I decided this was the day I see it.Schindler’s Listwas gut-wrenching, yet a well crafted film by Spielberg, Phenomenal performances fromLiam Neeson,Ralph Fiennes, andBen Kingsley. I was sick today though I bawled my eyes out through the…more",11 Nov 2024,2024,★★★★★,remembrance day watchi didnt do enough you did so muchwatching this film on a day to remember was so important to me its been one that ive wanted to see for a long time now and i decided this was the day i see itschindlers listwas gutwrenching yet a well crafted film by spielberg phenomenal performances fromliam neesonralph fiennes andben kingsley i was sick today though i bawled my eyes out through themore
Schindlers List,letterboxd,it feels ironic to be watching this 7 hours after a man was executed by ice for protesting. it also reminds me of how very important a movie like this WE CAN NOT LET THIS HAPPEN AGAIN. and right now we are the closest to it that we have been since hitler shot himself in the head.this is the most harrowing movie i have ever seen and i have so much to unpack about it but i definetly need to let it diffuse in my brain for a bit.,24 Jan 2026,2026,★★★★★,it feels ironic to be watching this 7 hours after a man was executed by ice for protesting it also reminds me of how very important a movie like this we can not let this happen again and right now we are the closest to it that we have been since hitler shot himself in the headthis is the most harrowing movie i have ever seen and i have so much to unpack about it but i definetly need to let it diffuse in my brain for a bit
Schindlers List,letterboxd,awww the nazi war profiteering sexually harassing slave driver who was fine with racialized internment drew the line at gas chambers and saved some of his slaves.... how touchingthis movie is a repulsive neoliberal vision of individual benevolance from parasitic oppressors cast as valiant resistance. substantively it's utterly repugnant.not to mention that none of the jewish characters have any agency or qualities beyond the capacity to suffer. it's like their pawns for a trite battle been 100% evil and 99.5% evil.and why was the ending so zionist??,16 Apr 2022,2022,½,awww the nazi war profiteering sexually harassing slave driver who was fine with racialized internment drew the line at gas chambers and saved some of his slaves how touchingthis movie is a repulsive neoliberal vision of individual benevolance from parasitic oppressors cast as valiant resistance substantively its utterly repugnantnot to mention that none of the jewish characters have any agency or qualities beyond the capacity to suffer its like their pawns for a trite battle been 100 evil and 995 eviland why was the ending so zionist
Schindlers List,letterboxd,"I always felt bad when the Holocaust unit would come up in Social Studies and I would get excited because I knew my grade would raise a letter grade.I've mentioned in the past I have a fascination with tragedies. I've read and watched videos all about 9-11, school shootings, serial killers and yes, The Holocaust.Before you call the cops, this isn't because I enjoy these things, its because I'm fascinated by them. I'm scared by them. I'm lost…more",23 Apr 2018,2018,★★★★,i always felt bad when the holocaust unit would come up in social studies and i would get excited because i knew my grade would raise a letter gradeive mentioned in the past i have a fascination with tragedies ive read and watched videos all about 911 school shootings serial killers and yes the holocaustbefore you call the cops this isnt because i enjoy these things its because im fascinated by them im scared by them im lostmore
Schindlers List,letterboxd,I finally got around to watching this the day before it leaves Netflix and it’s an amazing and very well made film. This might just be Steven Speilberg’s best and that’s saying something coming from a Jurassic Park & Jaws lover. Liam Neeson as Oskar Schindler was a great performance can’t believe he didn’t win best actor that year and Ralph Fiennes might be one of the best actors to never win an academy award he's always an amazing villain his disregard for human life in this pissed me off.I don’t throw this word around a lot but this movie is an absolute masterpiece.,30 Apr 2025,2025,★★★★★,i finally got around to watching this the day before it leaves netflix and its an amazing and very well made film this might just be steven speilbergs best and thats saying something coming from a jurassic park jaws lover liam neeson as oskar schindler was a great performance cant believe he didnt win best actor that year and ralph fiennes might be one of the best actors to never win an academy award hes always an amazing villain his disregard for human life in this pissed me offi dont throw this word around a lot but this movie is an absolute masterpiece
Schindlers List,letterboxd,"With the monumental expectations that Schindler's List carries, I was still somehow completely blown away by this film. It is without a doubt Spielberg's magnum opus & it is maybe John Williams' most beautiful score which says a lot in both cases. Liam Neeson and Ralph Fiennes both deserved the Oscar. I grew up knowing Neeson for his action roles, but this is proof that he is one of the most talented and influential actors of all time. This is one…more",25 Feb 2025,2025,★★★★,with the monumental expectations that schindlers list carries i was still somehow completely blown away by this film it is without a doubt spielbergs magnum opus it is maybe john williams most beautiful score which says a lot in both cases liam neeson and ralph fiennes both deserved the oscar i grew up knowing neeson for his action roles but this is proof that he is one of the most talented and influential actors of all time this is onemore
Schindlers List,letterboxd,"A truly inspiring show of filmmaking power!Schindler's list is truly tragic and devastating and is sometimes even uncomfortable watch.....Although the runtime made the film drag quite a bit and at points it felt like nothing was progressing, it possess enough moving and powerful scenes to make up for it. The final hour really makes this film so so great and it's near perfection. The performances are unbelievable and the art direction is stunning.Watched this to help prepare for my A-Level History course 😳Steven Spielberg Ranked",23 Jun 2024,2024,★★★★,a truly inspiring show of filmmaking powerschindlers list is truly tragic and devastating and is sometimes even uncomfortable watchalthough the runtime made the film drag quite a bit and at points it felt like nothing was progressing it possess enough moving and powerful scenes to make up for it the final hour really makes this film so so great and its near perfection the performances are unbelievable and the art direction is stunningwatched this to help prepare for my alevel history course steven spielberg ranked
Schindlers List,letterboxd,"se aproveitar da vulnerabilidade alheia pode parecer vantajoso e lucrativo, mas eventualmente desperta sentimentos de compaixão, apreço e solidariedade para com aqueles mais frágeis. Nesta história, Steven Spielberg nos presenteia com uma das obras mais marcantes de todos os tempos, repleta de realismo, expondo de maneira bruta e cruel a barbárie perpetrada pelos nazistas contra os judeus, estes injustamente responsabilizados por uma situação que não lhes dizia respeito, sem nenhuma justificativa para tamanha adversidade. A narrativa impactante se desenrola em…more",12 Jun 2024,2024,★★★,se aproveitar da vulnerabilidade alheia pode parecer vantajoso e lucrativo mas eventualmente desperta sentimentos de compaixão apreço e solidariedade para com aqueles mais frágeis nesta história steven spielberg nos presenteia com uma das obras mais marcantes de todos os tempos repleta de realismo expondo de maneira bruta e cruel a barbárie perpetrada pelos nazistas contra os judeus estes injustamente responsabilizados por uma situação que não lhes dizia respeito sem nenhuma justificativa para tamanha adversidade a narrativa impactante se desenrola emmore
Schindlers List,letterboxd,watched for school. good movie! don't think many people have heard about it,21 Jun 2021,2021,★★★★★,watched for school good movie dont think many people have heard about it
Schindlers List,letterboxd,"“Power is when we have every justification to kill, and we don't”What drives hate? When will we realize that when we stop hating, is when we progress as not only a civilization... but as a species. Love is imbedded deep in hate... that’s why hate never succeeds.",13 Dec 2018,2018,★★★★★,power is when we have every justification to kill and we dontwhat drives hate when will we realize that when we stop hating is when we progress as not only a civilization but as a species love is imbedded deep in hate thats why hate never succeeds
Schindlers List,letterboxd,"JMN's Berg-A-ThonDay #16 - Schindler's List (1993)""Whoever saves one life, saves the world entire.""Believe it or not,Schindler's Listis the fifth film Spielberg made about World War II, and is his third to feature the Nazis. But don't expect any of the ebullience of anIndiana Jonesadventure here. This isn't that kind of epic. If anything, it's something far more sincere, and infinitely more important.Recounting the true story of Oskar Schindler, who saved the…more",16 Jan 2018,2018,★★★★★,jmns bergathonday schindlers list 1993whoever saves one life saves the world entirebelieve it or notschindlers listis the fifth film spielberg made about world war ii and is his third to feature the nazis but dont expect any of the ebullience of anindiana jonesadventure here this isnt that kind of epic if anything its something far more sincere and infinitely more importantrecounting the true story of oskar schindler who saved themore
Schindlers List,letterboxd,"Just posting this to acknowledge thaton April 14, 2025, the President of the United States made very plain that he intends to send those who oppose or offend him to concentration camps under foreign dictatorships, with no possibility of release, in direct dismissal of the most fundamental Constitutional tenets, the Supreme Court, other federal courts, and anything resembling due process. In fact, he said so on-camera, urging Bukele to start building massive camps for American citizens.This is a…more",15 Apr 2025,2025,,just posting this to acknowledge thaton april 14 2025 the president of the united states made very plain that he intends to send those who oppose or offend him to concentration camps under foreign dictatorships with no possibility of release in direct dismissal of the most fundamental constitutional tenets the supreme court other federal courts and anything resembling due process in fact he said so oncamera urging bukele to start building massive camps for american citizensthis is amore
Schindlers List,letterboxd,"Back when I was in high school, I remember one of the students coming to drama class wearing a black outfit and sporting a red Nazi armband, complete with a black swastika inside of a white circle. He sat in the front row of the class.  When the teacher came into the classroom and went to the front podium, he saw the student, blanched completely white, and straightened to his full height.  There was so much tension in the air…more",11 Apr 2021,2021,★★★★★,back when i was in high school i remember one of the students coming to drama class wearing a black outfit and sporting a red nazi armband complete with a black swastika inside of a white circle he sat in the front row of the class  when the teacher came into the classroom and went to the front podium he saw the student blanched completely white and straightened to his full height  there was so much tension in the airmore
Schindlers List,letterboxd,"Ok, this has been on my watchlist for the longest time and as it has just been added to Netflix I finally decided to watch it.I’m never normally a big fan of long films, even when I really enjoy them I can always feel the time going by. However, with this due to how moving it was, I lost all sense of time.I’m very rarely left speechless by a film but the power of this truly makes me…more",05 Jul 2020,2020,★★★★,ok this has been on my watchlist for the longest time and as it has just been added to netflix i finally decided to watch itim never normally a big fan of long films even when i really enjoy them i can always feel the time going by however with this due to how moving it was i lost all sense of timeim very rarely left speechless by a film but the power of this truly makes memore
Schindlers List,letterboxd,don’t mind me crying my eyes out after rewatching this,26 Nov 2025,2025,★★★★★,dont mind me crying my eyes out after rewatching this
Schindlers List,letterboxd,"I recently rewatched Schindler’s List (1993) on Netflix. The film follows German industrialist Oskar Schindler, who employs a Jewish workforce during World War II. Initially motivated by profit, Schindler gradually uses his factory and influence to protect his workers from Nazi persecution. As the war intensifies and the brutality surrounding him escalates, the question becomes: can he continue to shield them?Directed by the legendary Steven Spielberg (Jaws), the film stars Liam Neeson (Taken), Ralph Fiennes (The Grand Budapest Hotel),…more",04 May 2025,2025,★★★★★,i recently rewatched schindlers list 1993 on netflix the film follows german industrialist oskar schindler who employs a jewish workforce during world war ii initially motivated by profit schindler gradually uses his factory and influence to protect his workers from nazi persecution as the war intensifies and the brutality surrounding him escalates the question becomes can he continue to shield themdirected by the legendary steven spielberg jaws the film stars liam neeson taken ralph fiennes the grand budapest hotelmore
Schindlers List,letterboxd,"""Whoever saves one life, saves the world entire.""Poignant and poetic. Inhuman and humane. Nothing could be more gut-wrenching and beautiful at the same time in black and white, just like how there's a metaphorical reference to the black and white charactersAmon(Ralph Fiennes),Oskar(Liam Neeson) andItzhak(Ben Kingsley). I have no words whenOskarsaves generations and still feels like he could have saved 'one more person'.Priceless Masterpiece.",06 Jul 2024,2024,★★★★★,whoever saves one life saves the world entirepoignant and poetic inhuman and humane nothing could be more gutwrenching and beautiful at the same time in black and white just like how theres a metaphorical reference to the black and white charactersamonralph fiennesoskarliam neeson anditzhakben kingsley i have no words whenoskarsaves generations and still feels like he could have saved one more personpriceless masterpiece
Schindlers List,letterboxd,"""Whoever saves one life, saves the world entire.""This is only the second time I've ever seen this film in my life and the reasons why are obvious. Heartbreaking and devastating, it's a film that takes you on a roller-coaster of emotions for over 3 hours. It's not a perfect movie, but close to it. Its runtime for me, is heavy in places, and I really wasn't a fan of the shower scene. But, overlooking those two things, it's a fantastically well made film. The acting all around is brilliant and Ralph Fiennes deserved an Oscar so badly for his performance here.",06 Apr 2024,2024,★★★★½,whoever saves one life saves the world entirethis is only the second time ive ever seen this film in my life and the reasons why are obvious heartbreaking and devastating its a film that takes you on a rollercoaster of emotions for over 3 hours its not a perfect movie but close to it its runtime for me is heavy in places and i really wasnt a fan of the shower scene but overlooking those two things its a fantastically well made film the acting all around is brilliant and ralph fiennes deserved an oscar so badly for his performance here
Schindlers List,letterboxd,"One of Spielberg’s absolute masterpieces, but I’d honestly be lying if I said it was my favorite. That’s in no way an indictment of what a phenomenal film it is, but this is only the second time I’ve watched this in 30 years, and that in itself speaks to how emotionally powerful and draining this is. Spielberg’s decision to shoot in black and white and utilize so many hand held camera shots really emphasize the documentary feel which only makes…more",03 Dec 2023,2023,★★★★★,one of spielbergs absolute masterpieces but id honestly be lying if i said it was my favorite thats in no way an indictment of what a phenomenal film it is but this is only the second time ive watched this in 30 years and that in itself speaks to how emotionally powerful and draining this is spielbergs decision to shoot in black and white and utilize so many hand held camera shots really emphasize the documentary feel which only makesmore
Schindlers List,letterboxd,I have never been a huge fan of Steven Spielberg but this was brilliant.He has fully pulled this out the bag. The cinematography and the use of colour was brilliant. Performances were outstanding and they all hit me. The 3 hour run time didn’t even feel long and it is easily my favourite film by him.,03 Jun 2021,2021,★★★★½,i have never been a huge fan of steven spielberg but this was brillianthe has fully pulled this out the bag the cinematography and the use of colour was brilliant performances were outstanding and they all hit me the 3 hour run time didnt even feel long and it is easily my favourite film by him
Schindlers List,letterboxd,"ForJustin PetersonSteven Spielberg needs no real introduction, as many a youth have grown up on his action-adventures likeIndiana JonesorJurassic Parkthat have thrilled and excited people of all ages.Schindler's List, though, seemed like a notable change in his further ventures, with the seemingly more mature director wanting to re-establish himself as someone who can tackle tough-to-swallow topics and seek further respect beyond the wonder and sentimentality associated with him. Obviously this line of thinking…more",27 Oct 2019,2019,★★★★½,forjustin petersonsteven spielberg needs no real introduction as many a youth have grown up on his actionadventures likeindiana jonesorjurassic parkthat have thrilled and excited people of all agesschindlers list though seemed like a notable change in his further ventures with the seemingly more mature director wanting to reestablish himself as someone who can tackle toughtoswallow topics and seek further respect beyond the wonder and sentimentality associated with him obviously this line of thinkingmore
Schindlers List,letterboxd,"Amazing and horrible at the same time, the atrocities committed by the Nazis against the Jewish people is shown to us with no remorse.In this story there is 2 men at the centre, at the start these are both bad men. But the level of it is obviously different, the main difference between them is the ability to change.Oskar starts of as a womaniser and a businessman who only cares about his business. But gradually after seeing all…more",21 Nov 2024,2024,★★★★★,amazing and horrible at the same time the atrocities committed by the nazis against the jewish people is shown to us with no remorsein this story there is 2 men at the centre at the start these are both bad men but the level of it is obviously different the main difference between them is the ability to changeoskar starts of as a womaniser and a businessman who only cares about his business but gradually after seeing allmore
Schindlers List,letterboxd,A bagman until the genocide of the Jewish race. I’d be the same tbf,19 Sep 2024,2024,★★★★½,a bagman until the genocide of the jewish race id be the same tbf
Schindlers List,letterboxd,"It feels like sacrilege that I haven't seen this until today, a full week before I go to Poland, it's a film I've always owed myself to watch at least once in my life... Where does one even begin with Schindler's List? It sees Spielberg at his most personal and altruistic, not only a masterpiece but something of a miracle, a film of immense power and the deepest sincerity. Using every ounce of his awesome technical skill, the man who…more",30 May 2024,2024,★★★★★,it feels like sacrilege that i havent seen this until today a full week before i go to poland its a film ive always owed myself to watch at least once in my life where does one even begin with schindlers list it sees spielberg at his most personal and altruistic not only a masterpiece but something of a miracle a film of immense power and the deepest sincerity using every ounce of his awesome technical skill the man whomore
Schindlers List,letterboxd,62%This is an essential and very crucial film that’s well directed and well acted. Ralph Fiennes is such a scene stealer and an attention grabber . I love his performance in this (he was the highlight.)But the pacing was not really that good and some scenes were dull but I would still recommend it 🎥BEST PICTURE WINNER 1994BEST PICTURE WINNERS RANKED,22 Jan 2023,2023,★★★,62this is an essential and very crucial film thats well directed and well acted ralph fiennes is such a scene stealer and an attention grabber i love his performance in this he was the highlightbut the pacing was not really that good and some scenes were dull but i would still recommend it best picture winner 1994best picture winners ranked
